,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh
caudalmiddlefrontal-lh,0.18421052631578946,0.02631578947368421,0.10526315789473684,0.07894736842105263,0.19736842105263158,0.13157894736842105,0.11842105263157894,0.15789473684210525
caudalmiddlefrontal-rh,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565
parstriangularis-rh,0.14754098360655737,0.03278688524590164,0.13114754098360656,0.09836065573770492,0.14754098360655737,0.14754098360655737,0.14754098360655737,0.14754098360655737
postcentral-lh,0.14,0.04,0.14,0.12,0.14,0.14,0.14,0.14
postcentral-rh,0.18421052631578946,0.02631578947368421,0.10526315789473684,0.07894736842105263,0.19736842105263158,0.13157894736842105,0.11842105263157894,0.15789473684210525
rostralmiddlefrontal-lh,0.16176470588235295,0.029411764705882353,0.11764705882352941,0.08823529411764706,0.16176470588235295,0.14705882352941177,0.1323529411764706,0.16176470588235295
superiorfrontal-rh,0.15384615384615385,0.03076923076923077,0.12307692307692308,0.09230769230769231,0.15384615384615385,0.15384615384615385,0.13846153846153847,0.15384615384615385
superiorparietal-lh,0.1780821917808219,0.0273972602739726,0.1095890410958904,0.0821917808219178,0.1780821917808219,0.136986301369863,0.1232876712328767,0.1643835616438356
