,FT9,FC5,TP10,FT10,F8,AF7,FC3,AF8
FT9,0.32710280373831774,0.0,0.0,0.0,0.0,0.3364485981308411,0.3364485981308411,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.6216216216216216,0.0,0.0,0.25,0.12837837837837837,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.14583333333333334,0.0,0.1625,0.0,0.0,0.38333333333333336,0.30833333333333335,0.0
FC3,0.17073170731707318,0.0,0.1024390243902439,0.0,0.0,0.36585365853658536,0.36097560975609755,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
