,FT9,FC5,TP10,FT10,F8,AF7,FC3,AF8
FT9,0.5,0.0,0.0,0.0,0.0,0.375,0.125,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.49122807017543857,0.0,0.0,0.0,0.5087719298245614
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.3885350318471338,0.0,0.0,0.0,0.0,0.43312101910828027,0.17834394904458598,0.0
FC3,0.12418300653594772,0.0,0.0,0.0,0.0,0.16993464052287582,0.7058823529411765,0.0
AF8,0.0,0.0,0.0,0.23387096774193547,0.0,0.0,0.0,0.7661290322580645
