,Fp1,TP9,Oz,T8,FT10,F8,AF7,AF8
Fp1,0.4886731391585761,0.0,0.019417475728155338,0.4919093851132686,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.10526315789473684,0.0,0.5789473684210527,0.3157894736842105,0.0,0.0,0.0,0.0
T8,0.36803874092009686,0.0,0.053268765133171914,0.5786924939467313,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
