,bankssts-lh,fusiform-rh,isthmuscingulate-rh,lingual-rh,medialorbitofrontal-lh,parahippocampal-rh,pericalcarine-rh,temporalpole-lh
bankssts-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.0,0.2483221476510067,0.0,0.22818791946308725,0.21476510067114093,0.20134228187919462,0.0738255033557047,0.03355704697986577
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lingual-rh,0.0,0.2446043165467626,0.0,0.23741007194244604,0.2158273381294964,0.2014388489208633,0.07913669064748201,0.02158273381294964
medialorbitofrontal-lh,0.0,0.2138364779874214,0.0,0.20125786163522014,0.23270440251572327,0.22012578616352202,0.06918238993710692,0.06289308176100629
parahippocampal-rh,0.0,0.2119205298013245,0.0,0.1986754966887417,0.23178807947019867,0.2251655629139073,0.0728476821192053,0.059602649006622516
pericalcarine-rh,0.0,0.2037037037037037,0.0,0.2037037037037037,0.2037037037037037,0.2037037037037037,0.18518518518518517,0.0
temporalpole-lh,0.0,0.10144927536231885,0.0,0.07246376811594203,0.17391304347826086,0.15942028985507245,0.0,0.4927536231884058
