,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.3544839255499154,0.08375634517766498,0.06260575296108291,0.0,0.1751269035532995,0.15736040609137056,0.16243654822335024,0.004230118443316413
frontalpole-lh,0.03716744913928013,0.19796557120500782,0.1572769953051643,0.04499217527386541,0.16353677621283255,0.14241001564945227,0.1541471048513302,0.10250391236306729
frontalpole-rh,0.028850233347475603,0.1680101824352991,0.19092066185829445,0.0487908358082308,0.15825201527365296,0.1391599490878235,0.14764531183708104,0.11837081035214256
insula-rh,0.0,0.1042611060743427,0.1042611060743427,0.33091568449682685,0.09972801450589303,0.1541251133272892,0.10244786944696282,0.1042611060743427
medialorbitofrontal-lh,0.07115317209954435,0.1486154924640729,0.1331931300385559,0.03995793901156677,0.19067648089730108,0.1598317560462671,0.17034700315457413,0.08622502628811778
rostralanteriorcingulate-lh,0.06654478976234003,0.13455210237659965,0.12285191956124314,0.06288848263254114,0.16819012797074953,0.2003656307129799,0.16160877513711153,0.0829981718464351
rostralanteriorcingulate-rh,0.0689149560117302,0.1466275659824047,0.12976539589442815,0.042155425219941346,0.17595307917888564,0.16092375366568915,0.18218475073313783,0.09347507331378299
temporalpole-lh,0.0011702750146284377,0.15096547688706846,0.16208308952603862,0.06729081334113517,0.14160327677004095,0.12931538911644236,0.14686951433586892,0.20070216500877705
