,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.4280155642023346,0.0,0.0,0.0,0.23735408560311283,0.12840466926070038,0.20622568093385213,0.0
frontalpole-lh,0.0,0.21897810218978103,0.13138686131386862,0.0,0.17518248175182483,0.1630170316301703,0.18004866180048662,0.13138686131386862
frontalpole-rh,0.0,0.16927899686520376,0.16614420062695925,0.0,0.16927899686520376,0.15987460815047022,0.16927899686520376,0.16614420062695925
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.10082644628099173,0.12231404958677686,0.08925619834710743,0.0,0.22644628099173553,0.1652892561983471,0.2066115702479339,0.08925619834710743
rostralanteriorcingulate-lh,0.06547619047619048,0.13293650793650794,0.10515873015873016,0.0,0.1984126984126984,0.19444444444444445,0.1984126984126984,0.10515873015873016
rostralanteriorcingulate-rh,0.08952702702702703,0.12837837837837837,0.09121621621621621,0.0,0.20777027027027026,0.16891891891891891,0.22297297297297297,0.09121621621621621
temporalpole-lh,0.0,0.16927899686520376,0.16614420062695925,0.0,0.16927899686520376,0.15987460815047022,0.16927899686520376,0.16614420062695925
