,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.6565934065934066,0.027472527472527472,0.0,0.0,0.07005494505494506,0.057692307692307696,0.08241758241758242,0.10576923076923077
frontalpole-lh,0.023706896551724137,0.6217672413793104,0.0668103448275862,0.0668103448275862,0.0,0.09590517241379311,0.0,0.125
frontalpole-rh,0.0,0.07560975609756097,0.42804878048780487,0.0,0.0,0.27682926829268295,0.14390243902439023,0.07560975609756097
insula-lh,0.0,0.06751054852320675,0.0,0.6012658227848101,0.3111814345991561,0.0,0.020042194092827006,0.0
lateralorbitofrontal-lh,0.04558680892337536,0.0019398642095053346,0.0,0.2890397672162949,0.521823472356935,0.0,0.09893307468477207,0.04267701260911736
medialorbitofrontal-lh,0.039250669045495096,0.07582515611061552,0.19982158786797502,0.0,0.0,0.5102586975914363,0.08028545941123996,0.09455842997323818
rostralanteriorcingulate-lh,0.05811623246492986,0.0,0.12224448897795591,0.017034068136272545,0.10220440881763528,0.08917835671342686,0.48697394789579157,0.12424849699398798
rostralanteriorcingulate-rh,0.08953488372093023,0.1325581395348837,0.07209302325581396,0.0,0.053488372093023255,0.12325581395348838,0.14883720930232558,0.3802325581395349
