,FC1,T7,TP9,P4,AF7,FT7,AF8,AF4
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.3076923076923077,0.0,0.0,0.3076923076923077,0.0,0.0,0.38461538461538464
TP9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.25,0.0,0.0,0.3125,0.0,0.0,0.4375
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.13793103448275862,0.0,0.0,0.20689655172413793,0.0,0.0,0.6551724137931034
