,Fz,F3,FC5,T8,AF7,AF3,FT7,AF8
Fz,0.23333333333333334,0.23333333333333334,0.26666666666666666,0.0,0.0,0.26666666666666666,0.0,0.0
F3,0.19047619047619047,0.2857142857142857,0.21428571428571427,0.0,0.0,0.30952380952380953,0.0,0.0
FC5,0.22580645161290322,0.22580645161290322,0.25806451612903225,0.0,0.0,0.2903225806451613,0.0,0.0
T8,0.0,0.0,0.0,0.625,0.1875,0.0,0.1875,0.0
AF7,0.0,0.0,0.0,0.4,0.3,0.0,0.3,0.0
AF3,0.16666666666666666,0.2619047619047619,0.19047619047619047,0.0,0.0,0.38095238095238093,0.0,0.0
FT7,0.0,0.0,0.0,0.4,0.3,0.0,0.3,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
