,TP10,T8,AF7,AF3,FT7,CPz,CP4,AF8
TP10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.6470588235294118,0.0,0.0,0.0,0.17647058823529413,0.17647058823529413,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.4,0.0,0.0,0.0,0.3,0.3,0.0
CP4,0.0,0.4,0.0,0.0,0.0,0.3,0.3,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
