,TP10,T8,AF7,AF3,FT7,CPz,CP4,AF8
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.3076923076923077,0.15384615384615385,0.38461538461538464,0.15384615384615385,0.0,0.0,0.0
AF7,0.0,0.3,0.2,0.3,0.2,0.0,0.0,0.0
AF3,0.0,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0
FT7,0.0,0.3,0.2,0.3,0.2,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2
CP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
