,TP10,T8,AF7,AF3,FT7,CPz,CP4,AF8
TP10,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.25,0.375,0.375,0.0
CPz,0.0,0.0,0.0,0.0,0.1,0.65,0.25,0.0
CP4,0.0,0.0,0.0,0.0,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.0
AF8,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576
