,TP10,T8,AF7,AF3,FT7,CPz,CP4,AF8
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.4642857142857143,0.0,0.0,0.03571428571428571,0.0,0.5,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FT7,0.0,0.4,0.0,0.0,0.2,0.0,0.4,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP4,0.0,0.35,0.0,0.0,0.025,0.0,0.625,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
