,Fp1,P8,TP10,AF7,PO8,P6,TP8,AF8
Fp1,0.6743295019157088,0.0,0.0,0.0,0.0,0.0,0.0,0.32567049808429116
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.5029585798816568,0.0,0.0,0.0,0.0,0.0,0.0,0.4970414201183432
