,Fp1,FT9,TP9,P4,AF7,TP7,P1,P2
Fp1,0.5606060606060606,0.0,0.4090909090909091,0.0,0.030303030303030304,0.0,0.0,0.0
FT9,0.0,0.3333333333333333,0.0,0.3253968253968254,0.047619047619047616,0.12698412698412698,0.16666666666666666,0.0
TP9,0.5094339622641509,0.0,0.4716981132075472,0.0,0.018867924528301886,0.0,0.0,0.0
P4,0.0,0.3333333333333333,0.0,0.3253968253968254,0.047619047619047616,0.12698412698412698,0.16666666666666666,0.0
AF7,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.0
TP7,0.0,0.2361111111111111,0.0,0.2361111111111111,0.08333333333333333,0.20833333333333334,0.2361111111111111,0.0
P1,0.0,0.2558139534883721,0.0,0.2558139534883721,0.06976744186046512,0.18604651162790697,0.23255813953488372,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
