,FT9,P7,P8,FC6,F8,AF7,FT7,TP8
FT9,0.3018867924528302,0.2830188679245283,0.0,0.0,0.0,0.07547169811320754,0.33962264150943394,0.0
P7,0.3148148148148148,0.2962962962962963,0.0,0.0,0.0,0.05555555555555555,0.3333333333333333,0.0
P8,0.0,0.0,0.5,0.07692307692307693,0.0,0.0,0.0,0.4230769230769231
FC6,0.0,0.0,0.375,0.25,0.0,0.0,0.0,0.375
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.125,0.0625,0.0,0.0,0.0,0.375,0.4375,0.0
FT7,0.2125,0.2,0.0,0.0,0.0,0.0875,0.5,0.0
TP8,0.0,0.0,0.4782608695652174,0.08695652173913043,0.0,0.0,0.0,0.43478260869565216
