,Fp1,F7,CP5,P8,FC6,AF3,PO8,CP4
Fp1,0.3763440860215054,0.0,0.17204301075268819,0.0,0.25806451612903225,0.15053763440860216,0.043010752688172046,0.0
F7,0.0,0.8,0.0,0.06,0.0,0.0,0.0,0.14
CP5,0.24615384615384617,0.0,0.23076923076923078,0.0,0.24615384615384617,0.2153846153846154,0.06153846153846154,0.0
P8,0.0,0.375,0.0,0.25,0.0,0.0,0.0,0.375
FC6,0.2875,0.0125,0.1875,0.0,0.275,0.175,0.05,0.0125
AF3,0.23333333333333334,0.0,0.23333333333333334,0.0,0.25,0.21666666666666667,0.06666666666666667,0.0
PO8,0.20833333333333334,0.0,0.20833333333333334,0.0,0.20833333333333334,0.20833333333333334,0.16666666666666666,0.0
CP4,0.0,0.4444444444444444,0.0,0.16666666666666666,0.0,0.0,0.0,0.3888888888888889
