,Fp1,F7,FT9,FC5,C3,F8,AF7,C5
Fp1,0.3592233009708738,0.0,0.0,0.27184466019417475,0.22330097087378642,0.0,0.13592233009708737,0.009708737864077669
F7,0.0,0.3246753246753247,0.24675324675324675,0.0,0.0,0.07792207792207792,0.0,0.35064935064935066
FT9,0.0,0.3114754098360656,0.2786885245901639,0.0,0.0,0.09836065573770492,0.0,0.3114754098360656
FC5,0.3,0.0,0.0,0.28888888888888886,0.24444444444444444,0.0,0.15555555555555556,0.011111111111111112
C3,0.2891566265060241,0.0,0.0,0.2891566265060241,0.25301204819277107,0.0,0.1686746987951807,0.0
F8,0.0,0.2608695652173913,0.2608695652173913,0.0,0.0,0.21739130434782608,0.0,0.2608695652173913
AF7,0.2631578947368421,0.0,0.0,0.2631578947368421,0.24561403508771928,0.0,0.22807017543859648,0.0
C5,0.0,0.2828282828282828,0.1919191919191919,0.0,0.0,0.06060606060606061,0.0,0.46464646464646464
