subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S19,Sess02,MOTOR_EXECUTION-LEFT,0.985707752628532,0.9999999999999996,0.9570040829536494,1.010054007931358,bootstrap,critical,fullwin_broadband
S19,Sess02,MOTOR_EXECUTION-RIGHT,0.9461894898573839,1.0,0.904410979258847,0.9877926121889092,bootstrap,subcritical,fullwin_broadband
S19,Sess02,MOTOR_IMAGERY-LEFT,1.0070665670454282,1.0,0.9734625731646982,1.0443223960557324,bootstrap,critical,fullwin_broadband
S19,Sess02,MOTOR_IMAGERY-RIGHT,0.9296513727422466,1.0,0.8810667754055955,0.9820196385889065,bootstrap,subcritical,fullwin_broadband
S19,Sess02,MOTOR_EXECUTION,0.965948621242958,0.9999999999999998,0.9307075311062482,0.9989233100601336,bootstrap,critical,fullwin_broadband
S19,Sess02,MOTOR_IMAGERY,0.9683589698938374,1.0,0.9272646742851469,1.0131710173223194,bootstrap,critical,fullwin_broadband
S19,Sess02,LEFT,0.9963871598369801,0.9999999999999998,0.9652333280591738,1.0271882019935452,bootstrap,critical,fullwin_broadband
S19,Sess02,RIGHT,0.9379204312998153,1.0,0.8927388773322212,0.9849061253889079,bootstrap,subcritical,fullwin_broadband
S19,Sess02,LEFT_vs_RIGHT,0.058466728537164836,0.0,-0.019672797329734037,0.13444932466132398,bootstrap,delta,fullwin_broadband
S19,Sess02,IMAGERY_vs_EXECUTION,0.0024103486508794125,0.0,-0.07165863577498666,0.08246348621607125,bootstrap,delta,fullwin_broadband
S19,Sess02,ME_LEFT_vs_ME_RIGHT,0.039518262771148116,0.0,-0.030788529235259876,0.10564302867251107,bootstrap,delta,fullwin_broadband
S19,Sess02,MI_LEFT_vs_MI_RIGHT,0.07741519430318156,0.0,-0.00855706542420831,0.16325562065013688,bootstrap,delta,fullwin_broadband
