,cuneus-lh,cuneus-rh,isthmuscingulate-lh,isthmuscingulate-rh,lateraloccipital-lh,lingual-rh,parahippocampal-rh,parsorbitalis-lh
cuneus-lh,0.44642857142857145,0.14285714285714285,0.0,0.19642857142857142,0.14285714285714285,0.07142857142857142,0.0,0.0
cuneus-rh,0.18,0.56,0.02,0.12,0.0,0.06,0.06,0.0
isthmuscingulate-lh,0.0,0.13043478260869565,0.782608695652174,0.0,0.0,0.0,0.08695652173913043,0.0
isthmuscingulate-rh,0.2807017543859649,0.03508771929824561,0.0,0.43859649122807015,0.12280701754385964,0.12280701754385964,0.0,0.0
lateraloccipital-lh,0.16666666666666666,0.0,0.0,0.1388888888888889,0.6944444444444444,0.0,0.0,0.0
lingual-rh,0.14285714285714285,0.03571428571428571,0.0,0.21428571428571427,0.0,0.6071428571428571,0.0,0.0
parahippocampal-rh,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.8148148148148148,0.0
parsorbitalis-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
