,fusiform-rh,inferiorparietal-rh,insula-lh,isthmuscingulate-lh,isthmuscingulate-rh,lateraloccipital-rh,lateralorbitofrontal-lh,middletemporal-rh
fusiform-rh,0.1267427122940431,0.12547528517110265,0.1267427122940431,0.12167300380228137,0.12547528517110265,0.12167300380228137,0.12547528517110265,0.1267427122940431
inferiorparietal-rh,0.11651728553137004,0.1267605633802817,0.12548015364916773,0.13060179257362356,0.12804097311139565,0.13060179257362356,0.11523687580025609,0.1267605633802817
insula-lh,0.11660329531051965,0.1267427122940431,0.12547528517110265,0.13054499366286437,0.12801013941698353,0.13054499366286437,0.11533586818757921,0.1267427122940431
isthmuscingulate-lh,0.11624834874504623,0.12681638044914134,0.12549537648612946,0.130779392338177,0.12813738441215325,0.130779392338177,0.11492734478203434,0.12681638044914134
isthmuscingulate-rh,0.11651728553137004,0.1267605633802817,0.12548015364916773,0.13060179257362356,0.12804097311139565,0.13060179257362356,0.11523687580025609,0.1267605633802817
lateraloccipital-rh,0.11624834874504623,0.12681638044914134,0.12549537648612946,0.130779392338177,0.12813738441215325,0.130779392338177,0.11492734478203434,0.12681638044914134
lateralorbitofrontal-lh,0.1277139208173691,0.1251596424010217,0.12643678160919541,0.12132822477650064,0.1251596424010217,0.12132822477650064,0.12643678160919541,0.12643678160919541
middletemporal-rh,0.11660329531051965,0.1267427122940431,0.12547528517110265,0.13054499366286437,0.12801013941698353,0.13054499366286437,0.11533586818757921,0.1267427122940431
