,bankssts-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,transversetemporal-lh
bankssts-lh,0.2923076923076923,0.027692307692307693,0.14358974358974358,0.06564102564102564,0.13538461538461538,0.05128205128205128,0.10974358974358975,0.17435897435897435
frontalpole-lh,0.05319148936170213,0.5893617021276596,0.02553191489361702,0.04042553191489362,0.02553191489361702,0.17872340425531916,0.014893617021276596,0.07234042553191489
fusiform-lh,0.1544477028347996,0.013685239491691105,0.2434017595307918,0.11339198435972629,0.17595307917888564,0.022482893450635387,0.18572825024437928,0.09090909090909091
inferiortemporal-lh,0.08628318584070796,0.015486725663716814,0.1404867256637168,0.3938053097345133,0.1515486725663717,0.004424778761061947,0.16924778761061948,0.03871681415929203
lingual-lh,0.14272030651340997,0.012452107279693486,0.171455938697318,0.11590038314176246,0.26915708812260536,0.013409961685823755,0.18582375478927204,0.08908045977011494
middletemporal-lh,0.06422018348623854,0.1614678899082569,0.03302752293577982,0.011009174311926606,0.01651376146788991,0.544954128440367,0.029357798165137616,0.13944954128440368
parahippocampal-lh,0.11870845204178537,0.008547008547008548,0.1899335232668566,0.12725546058879392,0.1956315289648623,0.020892687559354226,0.2706552706552707,0.06837606837606838
transversetemporal-lh,0.1933497536945813,0.04926108374384237,0.09852216748768473,0.0332512315270936,0.09236453201970443,0.11083743842364532,0.07389162561576355,0.3485221674876847
