,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.39390088945362134,0.19440914866581957,0.04066073697585769,0.096569250317662,0.096569250317662,0.052096569250317665,0.07878017789072427,0.04701397712833545
frontalpole-rh,0.18772563176895307,0.3898916967509025,0.0421179302045728,0.05415162454873646,0.049338146811071,0.14199759326113118,0.09025270758122744,0.044524669073405534
isthmuscingulate-rh,0.06088560885608856,0.06457564575645756,0.6143911439114391,0.0959409594095941,0.05166051660516605,0.04059040590405904,0.016605166051660517,0.055350553505535055
lingual-rh,0.08827238335435057,0.05170239596469105,0.0617906683480454,0.43883984867591425,0.27616645649432536,0.034047919293820936,0.02395964691046658,0.025220680958385876
parahippocampal-rh,0.08886107634543179,0.04881101376720901,0.02252816020025031,0.26783479349186484,0.4593241551939925,0.03879849812265332,0.03629536921151439,0.03754693366708386
rostralanteriorcingulate-lh,0.055900621118012424,0.16149068322981366,0.03229813664596273,0.03354037267080745,0.040993788819875775,0.5403726708074534,0.10186335403726708,0.03354037267080745
rostralanteriorcingulate-rh,0.08343409915356712,0.1003627569528416,0.006045949214026602,0.02539298669891173,0.044740024183796856,0.12817412333736397,0.5634824667472793,0.04836759371221282
temporalpole-lh,0.06146926536731634,0.06146926536731634,0.044977511244377814,0.035982008995502246,0.047976011994003,0.035982008995502246,0.05847076461769116,0.6536731634182908
