,bankssts-lh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.0,0.3263506063947078,0.31422271223814774,0.10970231532524807,0.0,0.0,0.11962513781697905,0.13009922822491732
caudalanteriorcingulate-rh,0.0,0.3187250996015936,0.3323847467273762,0.10586226522481502,0.0,0.0,0.11610700056915196,0.12692088787706318
frontalpole-lh,0.0,0.07213930348258707,0.06751954513148543,0.22743425728500355,0.11904761904761904,0.11727078891257996,0.1929637526652452,0.20362473347547974
frontalpole-rh,0.0,0.0,0.0,0.19006849315068494,0.22945205479452055,0.2226027397260274,0.1786529680365297,0.17922374429223745
medialorbitofrontal-rh,0.0,0.0,0.0,0.17681940700808627,0.21024258760107817,0.2679245283018868,0.1784366576819407,0.16657681940700808
rostralanteriorcingulate-lh,0.0,0.07610192837465565,0.07162534435261708,0.18698347107438015,0.10778236914600552,0.11329201101928375,0.24827823691460055,0.1959366391184573
rostralanteriorcingulate-rh,0.0,0.08382815228780999,0.07928746070555362,0.19979042961928048,0.11037373384561648,0.10862731400628711,0.1994411456514146,0.21865176388403773
