,fusiform-rh,inferiortemporal-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,lingual-rh,parahippocampal-rh,transversetemporal-rh
fusiform-rh,0.13793103448275862,0.12510024057738572,0.12028869286287089,0.12429831595829992,0.12349639133921411,0.12510024057738572,0.12429831595829992,0.11948676824378508
inferiortemporal-rh,0.12743506493506493,0.1266233766233766,0.12175324675324675,0.12581168831168832,0.125,0.1266233766233766,0.12581168831168832,0.12094155844155845
insula-rh,0.12307692307692308,0.12307692307692308,0.12550607287449392,0.12631578947368421,0.12469635627530365,0.12631578947368421,0.12631578947368421,0.12469635627530365
isthmuscingulate-rh,0.12450436161776368,0.12450436161776368,0.12291831879460745,0.126883425852498,0.12450436161776368,0.12767644726407612,0.126883425852498,0.12212529738302934
lateralorbitofrontal-rh,0.12560386473429952,0.12560386473429952,0.12238325281803543,0.12640901771336555,0.12560386473429952,0.12640901771336555,0.12640901771336555,0.1215780998389694
lingual-rh,0.12470402525651145,0.1239147592738753,0.12312549329123915,0.1270718232044199,0.1239147592738753,0.12786108918705605,0.1270718232044199,0.122336227308603
parahippocampal-rh,0.12450436161776368,0.12450436161776368,0.12291831879460745,0.126883425852498,0.12450436161776368,0.12767644726407612,0.126883425852498,0.12212529738302934
transversetemporal-rh,0.12286411716842961,0.12286411716842961,0.12611879576891782,0.12611879576891782,0.12449145646867373,0.12611879576891782,0.12611879576891782,0.12530512611879577
