,cuneus-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,superiorparietal-lh,transversetemporal-rh
cuneus-lh,0.3055711873944851,0.07597073719752391,0.07371975239167136,0.08159819921215532,0.062464828362408555,0.07934721440630275,0.24929656724817106,0.07203151378728194
frontalpole-rh,0.06988964792433,0.16132422490803994,0.1602732527588019,0.14083026799789805,0.14923804519180242,0.1418812401471361,0.01839201261166579,0.1581713084603258
insula-rh,0.0680379746835443,0.16033755274261605,0.16244725738396623,0.14135021097046413,0.15031645569620253,0.14029535864978904,0.016350210970464137,0.1608649789029536
medialorbitofrontal-lh,0.07940033314825097,0.1510272071071627,0.1510272071071627,0.15991116046640755,0.13603553581343697,0.14825097168239867,0.02498611882287618,0.14936146585230428
parahippocampal-rh,0.06246418338108883,0.16045845272206305,0.16103151862464182,0.13810888252148998,0.17020057306590258,0.14097421203438396,0.006303724928366762,0.16045845272206305
rostralanteriorcingulate-lh,0.07848673066064371,0.1535855448898927,0.1513269339356296,0.14850367024280067,0.14003387916431395,0.15527950310559005,0.023150762281197064,0.14963297571993225
superiorparietal-lh,0.3716442953020134,0.03104026845637584,0.027684563758389263,0.03942953020134228,0.010906040268456376,0.03607382550335571,0.45805369127516776,0.025167785234899327
transversetemporal-rh,0.0672,0.16053333333333333,0.16213333333333332,0.14133333333333334,0.15146666666666667,0.14026666666666668,0.014933333333333333,0.16213333333333332
