,cuneus-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,superiorparietal-lh,transversetemporal-rh
cuneus-lh,0.3248554913294798,0.06589595375722543,0.06127167630057803,0.07745664739884393,0.03815028901734104,0.07283236994219654,0.3017341040462428,0.057803468208092484
frontalpole-rh,0.14177215189873418,0.14177215189873418,0.1341772151898734,0.14177215189873418,0.08354430379746836,0.14177215189873418,0.08860759493670886,0.12658227848101267
insula-rh,0.13903743315508021,0.13903743315508021,0.13903743315508021,0.13903743315508021,0.08823529411764706,0.13903743315508021,0.08288770053475936,0.13368983957219252
medialorbitofrontal-lh,0.15242494226327943,0.13163972286374134,0.12240184757505773,0.15242494226327943,0.07621247113163972,0.14549653579676675,0.10392609699769054,0.11547344110854503
parahippocampal-rh,0.13617021276595745,0.13617021276595745,0.13617021276595745,0.13617021276595745,0.13617021276595745,0.13617021276595745,0.04680851063829787,0.13617021276595745
rostralanteriorcingulate-lh,0.14761904761904762,0.1357142857142857,0.1261904761904762,0.14761904761904762,0.07857142857142857,0.14761904761904762,0.09761904761904762,0.11904761904761904
superiorparietal-lh,0.3420026007802341,0.04811443433029909,0.04291287386215865,0.0611183355006502,0.016905071521456438,0.055916775032509754,0.3940182054616385,0.03901170351105332
transversetemporal-rh,0.13802816901408452,0.13802816901408452,0.13802816901408452,0.13802816901408452,0.09295774647887324,0.13802816901408452,0.07887323943661972,0.13802816901408452
