,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.1909028256374914,0.09993108201240523,0.08407994486560992,0.12543073742246727,0.14128187456926258,0.15920055134390076,0.04893177119228118,0.15024121295658166
frontalpole-lh,0.10357403355215171,0.24580598103574033,0.15025528811086797,0.10722100656455143,0.09263311451495258,0.10722100656455143,0.03282275711159737,0.16046681254558717
frontalpole-rh,0.0952,0.1624,0.2152,0.1216,0.0832,0.116,0.0168,0.1896
isthmuscingulate-rh,0.12896253602305474,0.10662824207492795,0.11023054755043228,0.18587896253602307,0.11815561959654179,0.14769452449567724,0.051152737752161385,0.15129682997118155
lateralorbitofrontal-lh,0.15169366715758467,0.09572901325478646,0.07879234167893961,0.12297496318114874,0.18188512518409425,0.1723122238586156,0.05228276877761414,0.14432989690721648
pericalcarine-lh,0.14696485623003194,0.09456869009584665,0.09456869009584665,0.1329073482428115,0.1488817891373802,0.18083067092651758,0.04536741214057508,0.15591054313099043
rostralanteriorcingulate-lh,0.14344262295081966,0.0942622950819672,0.045081967213114756,0.14344262295081966,0.14344262295081966,0.14344262295081966,0.14344262295081966,0.14344262295081966
rostralanteriorcingulate-rh,0.12456546929316338,0.126882966396292,0.13904982618771727,0.12340672074159907,0.11297798377752027,0.13962920046349941,0.041135573580533026,0.19235225955967555
