,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.15855855855855855,0.08288288288288288,0.03963963963963964,0.13153153153153152,0.15855855855855855,0.15855855855855855,0.12792792792792793,0.14234234234234233
frontalpole-lh,0.13353115727002968,0.13353115727002968,0.06528189910979229,0.13353115727002968,0.13353115727002968,0.13353115727002968,0.13353115727002968,0.13353115727002968
frontalpole-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
isthmuscingulate-rh,0.14428857715430862,0.09218436873747494,0.04408817635270541,0.14428857715430862,0.14428857715430862,0.14428857715430862,0.14228456913827656,0.14428857715430862
lateralorbitofrontal-lh,0.14171974522292993,0.0732484076433121,0.03503184713375796,0.11624203821656051,0.2085987261146497,0.18630573248407642,0.11305732484076433,0.12579617834394904
pericalcarine-lh,0.1454248366013072,0.07516339869281045,0.03594771241830065,0.119281045751634,0.1895424836601307,0.1895424836601307,0.11601307189542484,0.12908496732026145
rostralanteriorcingulate-lh,0.14344262295081966,0.0942622950819672,0.045081967213114756,0.14344262295081966,0.14344262295081966,0.14344262295081966,0.14344262295081966,0.14344262295081966
rostralanteriorcingulate-rh,0.14885496183206107,0.08778625954198473,0.04198473282442748,0.13931297709923665,0.14885496183206107,0.14885496183206107,0.13549618320610687,0.14885496183206107
