,Fp1,Fz,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.07773584905660377,0.028679245283018868,0.0,0.027169811320754716,0.027924528301886794,0.0,0.04452830188679245,0.0,0.0,0.0,0.05584905660377359,0.0,0.012830188679245283,0.07849056603773585,0.0,0.0,0.0,0.0,0.018113207547169812,0.050566037735849056,0.0,0.06792452830188679,0.0,0.06113207547169811,0.0,0.045283018867924525,0.0,0.0,0.0,0.061886792452830186,0.0,0.0,0.012830188679245283,0.0,0.024150943396226414,0.0,0.0,0.0,0.06113207547169811,0.05132075471698113,0.0,0.024150943396226414,0.0060377358490566035,0.0,0.0,0.0,0.028679245283018868,0.0,0.0,0.0,0.0,0.024150943396226414,0.0,0.0,0.024150943396226414,0.027924528301886794,0.0,0.0,0.057358490566037736,0.0
FT9,0.0,0.0,0.04739336492890995,0.0462085308056872,0.0,0.04265402843601896,0.045023696682464455,0.0,0.0462085308056872,0.0,0.0,0.0,0.045023696682464455,0.0,0.02014218009478673,0.04739336492890995,0.0,0.0,0.0,0.0,0.02132701421800948,0.04028436018957346,0.0,0.04739336492890995,0.0,0.04739336492890995,0.0,0.04028436018957346,0.0,0.0,0.0,0.04739336492890995,0.0,0.0,0.02014218009478673,0.0,0.03909952606635071,0.0,0.0,0.0,0.045023696682464455,0.04739336492890995,0.0,0.03909952606635071,0.009478672985781991,0.0,0.0,0.0,0.045023696682464455,0.0,0.0,0.0,0.0,0.03909952606635071,0.0,0.0,0.03909952606635071,0.045023696682464455,0.0,0.0,0.04739336492890995,0.0
FC5,0.0,0.0,0.0,0.0,0.05170239596469105,0.0,0.0,0.04918032786885246,0.0,0.05170239596469105,0.03530895334174023,0.012610340479192938,0.0,0.05296343001261034,0.0,0.0,0.03026481715006305,0.0,0.0,0.025220680958385876,0.0,0.0,0.005044136191677175,0.0,0.03909205548549811,0.0,0.0,0.0,0.015132408575031526,0.03026481715006305,0.0,0.0,0.0,0.0,0.0,0.04539722572509458,0.0,0.03783102143757881,0.04918032786885246,0.0,0.0,0.0,0.04665825977301387,0.0,0.0,0.04665825977301387,0.04918032786885246,0.05044136191677175,0.0,0.0,0.0,0.04918032786885246,0.0,0.0,0.04287515762925599,0.05296343001261034,0.0,0.0,0.04665825977301387,0.044136191677175286,0.0,0.0403530895334174
FC1,0.0,0.0,0.04627249357326478,0.04498714652956298,0.0,0.04498714652956298,0.043701799485861184,0.0,0.04627249357326478,0.0,0.0,0.0,0.04627249357326478,0.0,0.021850899742930592,0.04627249357326478,0.0,0.0,0.0,0.0,0.02313624678663239,0.043701799485861184,0.0,0.04627249357326478,0.0,0.04627249357326478,0.0,0.043701799485861184,0.0,0.0,0.0,0.04627249357326478,0.0,0.0,0.021850899742930592,0.0,0.037275064267352186,0.0,0.0,0.0,0.04627249357326478,0.04627249357326478,0.0,0.037275064267352186,0.010282776349614395,0.0,0.0,0.0,0.04627249357326478,0.0,0.0,0.0,0.0,0.037275064267352186,0.0,0.0,0.037275064267352186,0.043701799485861184,0.0,0.0,0.04627249357326478,0.0
C3,0.0,0.0,0.04656862745098039,0.04656862745098039,0.0,0.04411764705882353,0.04534313725490196,0.0,0.04656862745098039,0.0,0.0,0.0,0.04534313725490196,0.0,0.020833333333333332,0.04656862745098039,0.0,0.0,0.0,0.0,0.020833333333333332,0.04044117647058824,0.0,0.04656862745098039,0.0,0.04656862745098039,0.0,0.04044117647058824,0.0,0.0,0.0,0.04656862745098039,0.0,0.0,0.020833333333333332,0.0,0.0392156862745098,0.0,0.0,0.0,0.04534313725490196,0.04656862745098039,0.0,0.0392156862745098,0.00980392156862745,0.0,0.0,0.0,0.04534313725490196,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.0,0.0392156862745098,0.04534313725490196,0.0,0.0,0.04656862745098039,0.0
T7,0.0,0.0,0.0,0.0,0.051587301587301584,0.0,0.0,0.05026455026455026,0.0,0.051587301587301584,0.03571428571428571,0.013227513227513227,0.0,0.051587301587301584,0.0,0.0,0.031746031746031744,0.0,0.0,0.02513227513227513,0.0,0.0,0.005291005291005291,0.0,0.03835978835978836,0.0,0.0,0.0,0.015873015873015872,0.0291005291005291,0.0,0.0,0.0,0.0,0.0,0.04497354497354497,0.0,0.037037037037037035,0.04894179894179894,0.0,0.0,0.0,0.04894179894179894,0.0,0.0,0.046296296296296294,0.04894179894179894,0.05026455026455026,0.0,0.0,0.0,0.04894179894179894,0.0,0.0,0.04497354497354497,0.051587301587301584,0.0,0.0,0.046296296296296294,0.04365079365079365,0.0,0.03968253968253968
TP9,0.0,0.0,0.055765595463137994,0.03497164461247637,0.0,0.034026465028355386,0.034026465028355386,0.0,0.05387523629489603,0.0,0.0,0.0,0.055765595463137994,0.0,0.01606805293005671,0.055765595463137994,0.0,0.0,0.0,0.0,0.01984877126654064,0.05103969754253308,0.0,0.055765595463137994,0.0,0.054820415879017016,0.0,0.048204158790170135,0.0,0.0,0.0,0.052930056710775046,0.0,0.0,0.01606805293005671,0.0,0.02930056710775047,0.0,0.0,0.0,0.055765595463137994,0.054820415879017016,0.0,0.02930056710775047,0.007561436672967864,0.0,0.0,0.0,0.035916824196597356,0.0,0.0,0.0,0.0,0.02930056710775047,0.0,0.0,0.02930056710775047,0.034026465028355386,0.0,0.0,0.055765595463137994,0.0
CP5,0.0,0.0,0.0,0.0,0.04727272727272727,0.0,0.0,0.04606060606060606,0.0,0.0703030303030303,0.03272727272727273,0.012121212121212121,0.0,0.06787878787878789,0.0,0.0,0.02909090909090909,0.0,0.0,0.02303030303030303,0.0,0.0,0.0048484848484848485,0.0,0.03515151515151515,0.0,0.0,0.0,0.014545454545454545,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.041212121212121214,0.0,0.03393939393939394,0.044848484848484846,0.0,0.0,0.0,0.044848484848484846,0.0,0.0,0.04242424242424243,0.044848484848484846,0.06545454545454546,0.0,0.0,0.0,0.044848484848484846,0.0,0.0,0.041212121212121214,0.06787878787878789,0.0,0.0,0.04242424242424243,0.04,0.0,0.03636363636363636
