,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,medialorbitofrontal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.17113095238095238,0.17261904761904762,0.0,0.14136904761904762,0.0,0.17261904761904762,0.17261904761904762,0.16964285714285715
frontalpole-rh,0.1657142857142857,0.18,0.0,0.1357142857142857,0.0,0.1742857142857143,0.17857142857142858,0.1657142857142857
lateraloccipital-rh,0.0,0.0,0.5467128027681661,0.0,0.4532871972318339,0.0,0.0,0.0
medialorbitofrontal-rh,0.16695957820738136,0.16695957820738136,0.0,0.16520210896309315,0.0,0.16695957820738136,0.16695957820738136,0.16695957820738136
pericalcarine-lh,0.0,0.0,0.5019157088122606,0.0,0.49808429118773945,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.16642754662840745,0.17790530846484937,0.0,0.13629842180774748,0.0,0.17790530846484937,0.1750358680057389,0.16642754662840745
rostralanteriorcingulate-rh,0.1669064748201439,0.17841726618705037,0.0,0.1366906474820144,0.0,0.17266187050359713,0.17841726618705037,0.1669064748201439
temporalpole-rh,0.17210682492581603,0.17210682492581603,0.0,0.14094955489614244,0.0,0.17210682492581603,0.17210682492581603,0.17062314540059348
