,caudalmiddlefrontal-lh,postcentral-lh,precentral-lh,precentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1566265060240964,0.12048192771084337,0.12048192771084337,0.12048192771084337,0.12048192771084337,0.12048192771084337,0.12048192771084337,0.12048192771084337
postcentral-lh,0.08148148148148149,0.13333333333333333,0.13333333333333333,0.1259259259259259,0.11851851851851852,0.11851851851851852,0.14074074074074075,0.14814814814814814
precentral-lh,0.08148148148148149,0.13333333333333333,0.13333333333333333,0.1259259259259259,0.11851851851851852,0.11851851851851852,0.14074074074074075,0.14814814814814814
precentral-rh,0.07746478873239436,0.14084507042253522,0.14084507042253522,0.13380281690140844,0.11267605633802817,0.11971830985915492,0.1267605633802817,0.14788732394366197
superiorparietal-lh,0.09401709401709402,0.13675213675213677,0.13675213675213677,0.1282051282051282,0.11965811965811966,0.11965811965811966,0.1282051282051282,0.13675213675213677
superiorparietal-rh,0.08064516129032258,0.12903225806451613,0.12903225806451613,0.12096774193548387,0.11290322580645161,0.1693548387096774,0.12903225806451613,0.12903225806451613
superiortemporal-lh,0.0782608695652174,0.12173913043478261,0.12173913043478261,0.11304347826086956,0.10434782608695652,0.10434782608695652,0.20869565217391303,0.14782608695652175
superiortemporal-rh,0.07194244604316546,0.12949640287769784,0.12949640287769784,0.1223021582733813,0.1079136690647482,0.1079136690647482,0.14388489208633093,0.18705035971223022
