,caudalmiddlefrontal-lh,postcentral-lh,precentral-lh,precentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.21875,0.125,0.15625,0.09375,0.15625,0.09375,0.0,0.15625
postcentral-lh,0.05454545454545454,0.14545454545454545,0.16363636363636364,0.16363636363636364,0.10909090909090909,0.09090909090909091,0.09090909090909091,0.18181818181818182
precentral-lh,0.05172413793103448,0.13793103448275862,0.15517241379310345,0.15517241379310345,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.1896551724137931
precentral-rh,0.03636363636363636,0.12727272727272726,0.14545454545454545,0.16363636363636364,0.09090909090909091,0.12727272727272726,0.12727272727272726,0.18181818181818182
superiorparietal-lh,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.15,0.15,0.05,0.06666666666666667,0.16666666666666666
superiortemporal-lh,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.09090909090909091,0.0,0.3333333333333333,0.30303030303030304,0.15151515151515152
superiortemporal-rh,0.0,0.06976744186046512,0.06976744186046512,0.11627906976744186,0.046511627906976744,0.20930232558139536,0.37209302325581395,0.11627906976744186
supramarginal-lh,0.045454545454545456,0.12121212121212122,0.13636363636363635,0.15151515151515152,0.09090909090909091,0.13636363636363635,0.13636363636363635,0.18181818181818182
