,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.22568093385214008,0.12062256809338522,0.12062256809338522,0.12062256809338522,0.027237354085603113,0.038910505836575876,0.22568093385214008,0.12062256809338522
isthmuscingulate-rh,0.09876543209876543,0.19444444444444445,0.1728395061728395,0.19444444444444445,0.021604938271604937,0.030864197530864196,0.09259259259259259,0.19444444444444445
lateralorbitofrontal-rh,0.10702341137123746,0.18394648829431437,0.18394648829431437,0.18394648829431437,0.023411371237458192,0.033444816053511704,0.10033444816053512,0.18394648829431437
parahippocampal-lh,0.0896358543417367,0.1792717086834734,0.1568627450980392,0.22128851540616246,0.0196078431372549,0.028011204481792718,0.08403361344537816,0.22128851540616246
parahippocampal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
rostralanteriorcingulate-lh,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.1,0.12857142857142856,0.12857142857142856,0.12857142857142856
rostralanteriorcingulate-rh,0.19649122807017544,0.10175438596491228,0.10175438596491228,0.10175438596491228,0.02456140350877193,0.03508771929824561,0.3368421052631579,0.10175438596491228
temporalpole-rh,0.08579088471849866,0.17158176943699732,0.15013404825737264,0.21447721179624665,0.01876675603217158,0.02680965147453083,0.08042895442359249,0.2520107238605898
