,bankssts-rh,frontalpole-rh,fusiform-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.4380952380952381,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.3238095238095238
frontalpole-rh,0.0,0.5458015267175572,0.0,0.13358778625954199,0.32061068702290074,0.0,0.0,0.0
fusiform-rh,0.07931034482758621,0.0,0.5137931034482759,0.0,0.0,0.3689655172413793,0.0,0.03793103448275862
insula-rh,0.0,0.14566929133858267,0.0,0.547244094488189,0.30708661417322836,0.0,0.0,0.0
lateralorbitofrontal-rh,0.0,0.29965156794425085,0.0,0.26480836236933797,0.4355400696864111,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.3588850174216028,0.0,0.0,0.6411149825783972,0.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.8292682926829268,0.17073170731707318
transversetemporal-rh,0.19047619047619047,0.0,0.06878306878306878,0.0,0.0,0.0,0.1746031746031746,0.5661375661375662
