,caudalanteriorcingulate-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,medialorbitofrontal-rh,posteriorcingulate-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.2623941958887545,0.11970979443772672,0.10399032648125756,0.10519951632406288,0.0,0.11366384522370013,0.14389359129383314,0.15114873035066506
frontalpole-rh,0.11477272727272728,0.3375,0.0,0.0,0.13295454545454546,0.0,0.14204545454545456,0.2727272727272727
fusiform-lh,0.18421052631578946,0.0,0.40350877192982454,0.20614035087719298,0.0,0.20614035087719298,0.0,0.0
isthmuscingulate-rh,0.22972972972972974,0.0,0.25675675675675674,0.25675675675675674,0.0,0.25675675675675674,0.0,0.0
medialorbitofrontal-rh,0.0,0.2623318385650224,0.0,0.0,0.4080717488789238,0.0,0.0,0.3295964125560538
posteriorcingulate-lh,0.13884785819793205,0.0,0.14032496307237813,0.14180206794682423,0.0,0.5790251107828656,0.0,0.0
rostralanteriorcingulate-lh,0.22324723247232472,0.23062730627306274,0.0,0.0,0.0,0.0,0.2822878228782288,0.26383763837638374
rostralanteriorcingulate-rh,0.12966804979253113,0.24688796680497926,0.0,0.0,0.1545643153526971,0.0,0.1462655601659751,0.32261410788381745
