,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP1,O1,Oz,O2,P8,TP10,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,CP3,PO7,PO3,POz,PO4,PO8,P6,CP4,TP8,C2,FC4,FT8,F6,AF8,AF4,F2
Fp1,0.1076923076923077,0.0,0.0,0.06153846153846154,0.009230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.08615384615384615,0.0,0.0,0.024615384615384615,0.0,0.015384615384615385,0.0,0.018461538461538463,0.0,0.0,0.0,0.11076923076923077,0.1076923076923077,0.0,0.0,0.0,0.027692307692307693,0.0,0.0,0.0,0.015384615384615385,0.0,0.024615384615384615,0.0,0.0,0.07076923076923076,0.0,0.0,0.04923076923076923,0.10461538461538461,0.0,0.0,0.003076923076923077,0.08615384615384615,0.06153846153846154
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.06804733727810651,0.0,0.0,0.07100591715976332,0.07100591715976332,0.01775147928994083,0.0,0.06804733727810651,0.0650887573964497,0.0,0.0,0.07100591715976332,0.047337278106508875,0.0,0.0,0.0,0.0,0.0,0.05325443786982249,0.07100591715976332,0.0,0.0,0.0,0.07100591715976332,0.0,0.0,0.0,0.0650887573964497,0.0,0.0,0.0,0.07100591715976332,0.0,0.07100591715976332,0.0,0.0,0.0,0.047337278106508875,0.0,0.0,0.0,0.0,0.07100591715976332,0.0,0.0
F7,0.08303249097472924,0.0,0.0,0.08303249097472924,0.010830324909747292,0.0,0.0,0.0,0.0,0.0,0.0,0.018050541516245487,0.061371841155234655,0.0,0.0,0.02888086642599278,0.0,0.018050541516245487,0.0,0.021660649819494584,0.0,0.0,0.0,0.08664259927797834,0.09025270758122744,0.0,0.0,0.0,0.032490974729241874,0.0,0.0,0.0,0.018050541516245487,0.0,0.02888086642599278,0.0,0.0,0.08664259927797834,0.0,0.0,0.06859205776173286,0.09025270758122744,0.0,0.0,0.0,0.09025270758122744,0.08303249097472924
FT9,0.056338028169014086,0.0,0.0,0.056338028169014086,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0.056338028169014086,0.056338028169014086,0.0,0.0,0.056338028169014086,0.0,0.056338028169014086,0.0,0.056338028169014086,0.0,0.0,0.0,0.056338028169014086,0.056338028169014086,0.0,0.0,0.0,0.056338028169014086,0.0,0.0,0.0,0.056338028169014086,0.0,0.056338028169014086,0.0,0.0,0.056338028169014086,0.0,0.0,0.056338028169014086,0.056338028169014086,0.0,0.0,0.0,0.056338028169014086,0.056338028169014086
FC5,0.0,0.0,0.05504587155963303,0.0,0.0,0.09862385321100918,0.06880733944954129,0.013761467889908258,0.0,0.06651376146788991,0.05504587155963303,0.0,0.0,0.06192660550458716,0.05045871559633028,0.0,0.0,0.0,0.0,0.0,0.04128440366972477,0.0871559633027523,0.0,0.0,0.0,0.06880733944954129,0.0,0.0,0.0,0.06422018348623854,0.0,0.0,0.0,0.06651376146788991,0.0,0.05963302752293578,0.0,0.0,0.0,0.05045871559633028,0.0,0.0,0.0,0.0,0.09174311926605505,0.0,0.0
FC1,0.0,0.0,0.05687203791469194,0.0,0.0,0.07582938388625593,0.07582938388625593,0.014218009478672985,0.0,0.07345971563981042,0.05687203791469194,0.0,0.0,0.061611374407582936,0.05687203791469194,0.0,0.0,0.0,0.0,0.0,0.04265402843601896,0.07582938388625593,0.0,0.0,0.0,0.07582938388625593,0.0,0.0,0.0,0.07109004739336493,0.0,0.0,0.0,0.06872037914691943,0.0,0.061611374407582936,0.0,0.0,0.0,0.05687203791469194,0.0,0.0,0.0,0.0,0.07582938388625593,0.0,0.0
C3,0.0,0.0,0.06315789473684211,0.0,0.0,0.06315789473684211,0.06315789473684211,0.05263157894736842,0.0,0.06315789473684211,0.06315789473684211,0.0,0.0,0.06315789473684211,0.06315789473684211,0.0,0.0,0.0,0.0,0.0,0.06315789473684211,0.06315789473684211,0.0,0.0,0.0,0.06315789473684211,0.0,0.0,0.0,0.06315789473684211,0.0,0.0,0.0,0.06315789473684211,0.0,0.06315789473684211,0.0,0.0,0.0,0.06315789473684211,0.0,0.0,0.0,0.0,0.06315789473684211,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.058394160583941604,0.0,0.0,0.07542579075425791,0.07542579075425791,0.014598540145985401,0.0,0.072992700729927,0.058394160583941604,0.0,0.0,0.06082725060827251,0.05596107055961071,0.0,0.0,0.0,0.0,0.0,0.043795620437956206,0.07542579075425791,0.0,0.0,0.0,0.07542579075425791,0.0,0.0,0.0,0.0705596107055961,0.0,0.0,0.0,0.0705596107055961,0.0,0.06082725060827251,0.0,0.0,0.0,0.05596107055961071,0.0,0.0,0.0,0.0,0.07542579075425791,0.0,0.0
