,fusiform-lh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,lateraloccipital-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
fusiform-lh,0.1794871794871795,0.1282051282051282,0.1282051282051282,0.20512820512820512,0.0,0.1794871794871795,0.1282051282051282,0.05128205128205128
fusiform-rh,0.08333333333333333,0.25,0.2222222222222222,0.1111111111111111,0.0,0.08333333333333333,0.25,0.0
inferiortemporal-rh,0.08333333333333333,0.25,0.2222222222222222,0.1111111111111111,0.0,0.08333333333333333,0.25,0.0
isthmuscingulate-rh,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.19047619047619047,0.0,0.16666666666666666,0.14285714285714285,0.047619047619047616
lateraloccipital-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
parahippocampal-lh,0.19047619047619047,0.11904761904761904,0.11904761904761904,0.21428571428571427,0.0,0.19047619047619047,0.11904761904761904,0.047619047619047616
parahippocampal-rh,0.08333333333333333,0.25,0.2222222222222222,0.1111111111111111,0.0,0.08333333333333333,0.25,0.0
rostralanteriorcingulate-rh,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.6
