,Fp1,FT9,TP9,Oz,O2,F4,Fp2,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.5725190839694656,0.0,0.0,0.42748091603053434,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.5022222222222222,0.0,0.0,0.49777777777777776,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
