,FT9,TP9,Oz,O2,F4,F8,F5,AF8
FT9,0.4018867924528302,0.0,0.0,0.19245283018867926,0.0,0.0,0.4056603773584906,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.19029126213592232,0.0,0.0,0.5281553398058253,0.0,0.0,0.2815533980582524,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.30802292263610315,0.0,0.0,0.2134670487106017,0.0,0.0,0.4785100286532951,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
