,Fp1,FT9,Oz,FT10,F4,Fp2,AF7,AF8
Fp1,0.37723214285714285,0.0,0.0,0.0,0.0,0.38169642857142855,0.24107142857142858,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.26033690658499237,0.0,0.0,0.0,0.0,0.5681470137825421,0.17151607963246554,0.0
AF7,0.3221884498480243,0.0,0.0,0.0,0.0,0.3404255319148936,0.3373860182370821,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
