,Fp1,FT9,Oz,FT10,F4,Fp2,AF7,AF8
Fp1,0.46774193548387094,0.0,0.0,0.0,0.0,0.1478494623655914,0.3844086021505376,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.9343065693430657,0.0,0.0,0.0,0.06569343065693431,0.0
FT10,0.0,0.0,0.0,0.51875,0.2375,0.0,0.0,0.24375
F4,0.0,0.0,0.0,0.08048289738430583,0.4969818913480885,0.0,0.0,0.4225352112676056
Fp2,0.22983870967741934,0.0,0.0,0.0,0.0,0.38306451612903225,0.3870967741935484,0.0
AF7,0.24786324786324787,0.0,0.011965811965811967,0.0,0.0,0.1641025641025641,0.576068376068376,0.0
AF8,0.0,0.0,0.0,0.08951965065502183,0.45414847161572053,0.0,0.0,0.45633187772925765
