,Fp1,FT9,Oz,FT10,F4,Fp2,AF7,AF8
Fp1,0.6949152542372882,0.0,0.0,0.0,0.3050847457627119,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.9347258485639687,0.06527415143603134,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.03677758318739054,0.9632224168126094,0.0,0.0,0.0,0.0
F4,0.1165644171779141,0.0,0.0,0.0,0.8834355828220859,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
