,Fp1,FT9,Oz,FT10,F4,Fp2,AF7,AF8
Fp1,0.3515358361774744,0.09556313993174062,0.35494880546075086,0.0,0.0,0.0,0.19795221843003413,0.0
FT9,0.07407407407407407,0.6282578875171467,0.21536351165980797,0.0,0.0,0.0,0.0823045267489712,0.0
Oz,0.17552742616033756,0.1341772151898734,0.5738396624472574,0.0,0.0,0.014345991561181435,0.1021097046413502,0.0
FT10,0.0,0.0,0.0,0.803763440860215,0.0,0.0,0.0,0.19623655913978494
F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.18811881188118812,0.0,0.0,0.8118811881188119,0.0,0.0
AF7,0.2733812949640288,0.1486810551558753,0.290167865707434,0.0,0.0,0.0,0.28776978417266186,0.0
AF8,0.0,0.0,0.0,0.2693726937269373,0.0,0.0,0.0,0.7306273062730627
