,Fp1,FT9,TP9,Oz,O2,F4,Fp2,AF8
Fp1,0.6382978723404256,0.0,0.0,0.07234042553191489,0.024113475177304965,0.12624113475177304,0.13900709219858157,0.0
FT9,0.0,0.6254876462938882,0.0,0.328998699609883,0.04031209362808843,0.005201560468140442,0.0,0.0
TP9,0.0,0.0,0.6671214188267395,0.004092769440654843,0.036834924965893585,0.07366984993178717,0.14188267394270124,0.07639836289222374
Oz,0.05795314426633785,0.311960542540074,0.009864364981504316,0.5252774352651048,0.0,0.0,0.09494451294697903,0.0
O2,0.013848396501457727,0.024052478134110787,0.03644314868804665,0.0,0.6625364431486881,0.13629737609329445,0.0,0.12682215743440234
F4,0.07933740191804708,0.0017436791630340018,0.09415867480383609,0.0,0.16129032258064516,0.5257192676547515,0.0,0.13775065387968613
Fp2,0.11779141104294479,0.0,0.252760736196319,0.09693251533742331,0.0,0.0,0.5325153374233129,0.0
AF8,0.0,0.0,0.14905149051490515,0.0,0.23848238482384823,0.21951219512195122,0.0,0.39295392953929537
