,Fp1,FT9,Oz,FT10,F4,Fp2,AF7,AF8
Fp1,0.3559322033898305,0.0,0.0,0.0,0.0,0.3644067796610169,0.2796610169491525,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.7493734335839599,0.0,0.0,0.0,0.2506265664160401
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.06729264475743349,0.0,0.0,0.0,0.0,0.6854460093896714,0.24726134585289514,0.0
AF7,0.07506053268765134,0.0,0.0,0.0,0.0,0.37772397094430993,0.5472154963680388,0.0
AF8,0.0,0.0,0.0,0.42323651452282157,0.0,0.0,0.0,0.5767634854771784
