,Fp1,FT9,TP9,Oz,O2,F4,Fp2,AF8
Fp1,0.8997289972899729,0.0,0.0,0.0,0.0,0.0,0.1002710027100271,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.6033834586466166,0.0,0.3966165413533835
Fp2,0.37373737373737376,0.0,0.0,0.0,0.0,0.0,0.6262626262626263,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.38669064748201437,0.0,0.6133093525179856
