,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.05533938607868569,0.0311284046692607,0.0,0.030263726761781237,0.021184608733246867,0.0,0.0,0.0,0.027237354085603113,0.0,0.02594033722438392,0.025507998270644185,0.0,0.0,0.028102031993082578,0.039342844790315606,0.0,0.04842196281884998,0.0,0.025507998270644185,0.0,0.028966709900562042,0.03199308257674016,0.055771725032425425,0.0,0.0,0.029831387808041506,0.05533938607868569,0.041936878512753996,0.0,0.0,0.0,0.0,0.027669693039342844,0.041936878512753996,0.0,0.02680501513186338,0.05101599654128837,0.03199308257674016,0.0,0.0,0.016861219195849545,0.0,0.02594033722438392,0.0,0.0,0.0324254215304799,0.025507998270644185,0.0,0.0,0.0,0.04755728491137051,0.0,0.0,0.0,0.03285776048421963,0.03199308257674016,0.0,0.0,0.0,0.005620406398616515
F3,0.0371900826446281,0.03667355371900827,0.0,0.03615702479338843,0.0253099173553719,0.0,0.0,0.0,0.03254132231404959,0.0,0.030991735537190084,0.030475206611570247,0.0,0.0,0.033574380165289255,0.0371900826446281,0.0,0.0371900826446281,0.0,0.030475206611570247,0.0,0.03460743801652893,0.0371900826446281,0.0371900826446281,0.0,0.0,0.03512396694214876,0.0371900826446281,0.0371900826446281,0.0,0.0,0.0,0.0,0.03305785123966942,0.0371900826446281,0.0,0.03202479338842975,0.0371900826446281,0.0371900826446281,0.0,0.0,0.020144628099173553,0.0,0.030991735537190084,0.0,0.0,0.0371900826446281,0.030475206611570247,0.0,0.0,0.0,0.0371900826446281,0.0,0.0,0.0,0.0371900826446281,0.0371900826446281,0.0,0.0,0.0,0.006714876033057851
F7,0.0,0.0,0.0889487870619946,0.0,0.0,0.0,0.0,0.0,0.0,0.08355795148247978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09433962264150944,0.09433962264150944,0.09433962264150944,0.0,0.0,0.02425876010781671,0.0,0.0,0.0,0.0,0.0,0.0,0.0673854447439353,0.0,0.013477088948787063,0.0,0.0,0.0,0.013477088948787063,0.0026954177897574125,0.09433962264150944,0.0,0.0,0.09164420485175202,0.09433962264150944,0.0,0.0,0.005390835579514825,0.09433962264150944,0.0431266846361186,0.0
FT9,0.03676470588235294,0.03676470588235294,0.0,0.03623949579831933,0.025735294117647058,0.0,0.0,0.0,0.03308823529411765,0.0,0.031512605042016806,0.030987394957983194,0.0,0.0,0.03413865546218487,0.03676470588235294,0.0,0.03676470588235294,0.0,0.030987394957983194,0.0,0.03466386554621849,0.03676470588235294,0.03676470588235294,0.0,0.0,0.0351890756302521,0.03676470588235294,0.03676470588235294,0.0,0.0,0.0,0.0,0.03361344537815126,0.03676470588235294,0.0,0.032563025210084036,0.03676470588235294,0.03676470588235294,0.0,0.0,0.020483193277310924,0.0,0.031512605042016806,0.0,0.0,0.03676470588235294,0.030987394957983194,0.0,0.0,0.0,0.03676470588235294,0.0,0.0,0.0,0.03676470588235294,0.03676470588235294,0.0,0.0,0.0,0.006827731092436975
FC5,0.03443429374560787,0.03443429374560787,0.0,0.03443429374560787,0.03373155305692199,0.0,0.0,0.0,0.03443429374560787,0.0,0.03443429374560787,0.03443429374560787,0.0,0.0,0.03443429374560787,0.03443429374560787,0.0,0.03443429374560787,0.0,0.03443429374560787,0.0,0.03443429374560787,0.03443429374560787,0.03443429374560787,0.0,0.0,0.03443429374560787,0.03443429374560787,0.03443429374560787,0.0,0.0,0.0,0.0,0.03443429374560787,0.03443429374560787,0.0,0.03443429374560787,0.03443429374560787,0.03443429374560787,0.0,0.0,0.027406886858749122,0.0,0.03443429374560787,0.0,0.0,0.03443429374560787,0.03443429374560787,0.0,0.0,0.0,0.03443429374560787,0.0,0.0,0.0,0.03443429374560787,0.03443429374560787,0.0,0.0,0.0,0.009135628952916374
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.03553299492385787,0.03553299492385787,0.0,0.03553299492385787,0.02763677382966723,0.0,0.0,0.0,0.03496897913141568,0.0,0.03327693175408911,0.032712915961646924,0.0,0.0,0.03553299492385787,0.03553299492385787,0.0,0.03553299492385787,0.0,0.03158488437676255,0.0,0.03553299492385787,0.03553299492385787,0.03553299492385787,0.0,0.0,0.03553299492385787,0.03553299492385787,0.03553299492385787,0.0,0.0,0.0,0.0,0.03496897913141568,0.03553299492385787,0.0,0.03496897913141568,0.03553299492385787,0.03553299492385787,0.0,0.0,0.021996615905245348,0.0,0.0338409475465313,0.0,0.0,0.03553299492385787,0.03158488437676255,0.0,0.0,0.0,0.03553299492385787,0.0,0.0,0.0,0.03553299492385787,0.03553299492385787,0.0,0.0,0.0,0.007332205301748449
CP5,0.0,0.0,0.0872093023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0872093023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09302325581395349,0.09302325581395349,0.09302325581395349,0.0,0.0,0.01744186046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0755813953488372,0.0,0.014534883720930232,0.0,0.0,0.0,0.014534883720930232,0.0029069767441860465,0.09302325581395349,0.0,0.0,0.09302325581395349,0.09302325581395349,0.0,0.0,0.005813953488372093,0.09302325581395349,0.0436046511627907,0.0
