,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.18640350877192982,0.0,0.0,0.07675438596491228,0.0,0.0,0.0,0.0,0.19078947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09868421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046052631578947366,0.043859649122807015,0.18201754385964913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.04790419161676647,0.0,0.048652694610778445,0.048652694610778445,0.0,0.0,0.048652694610778445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041916167664670656,0.02470059880239521,0.0,0.0,0.03817365269461078,0.03967065868263473,0.048652694610778445,0.023203592814371257,0.0,0.0,0.0,0.048652694610778445,0.048652694610778445,0.0,0.0,0.0,0.048652694610778445,0.0,0.0,0.04491017964071856,0.048652694610778445,0.048652694610778445,0.048652694610778445,0.0,0.048652694610778445,0.0,0.048652694610778445,0.0,0.0,0.048652694610778445,0.009730538922155689,0.0,0.0,0.0,0.0,0.0,0.048652694610778445,0.0,0.0,0.048652694610778445,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.04395604395604396,0.0,0.0,0.04395604395604396,0.054945054945054944,0.0,0.054945054945054944,0.054945054945054944,0.0,0.0,0.0,0.054945054945054944,0.0,0.0,0.054945054945054944,0.0,0.0,0.0,0.054945054945054944,0.0,0.0,0.0,0.0,0.0,0.054945054945054944,0.054945054945054944,0.0,0.0,0.02197802197802198,0.01098901098901099,0.054945054945054944,0.0,0.0,0.054945054945054944,0.0,0.0,0.0,0.0,0.0,0.0,0.054945054945054944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054945054945054944,0.054945054945054944,0.0,0.054945054945054944,0.054945054945054944,0.054945054945054944,0.0
FT9,0.01721593703885883,0.031972454500737824,0.0,0.06542056074766354,0.04918839153959666,0.0,0.0,0.04968027545499262,0.01721593703885883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04476143630103296,0.016232169208066895,0.0,0.0,0.026561731431382195,0.03000491883915396,0.04968027545499262,0.015248401377274963,0.0,0.010329562223315297,0.009345794392523364,0.06689621249385146,0.04968027545499262,0.0,0.0,0.0,0.03590752582390556,0.0,0.0,0.03344810624692573,0.04968027545499262,0.04968027545499262,0.04968027545499262,0.0,0.03639940973930152,0.0,0.03689129365469749,0.0,0.0,0.04918839153959666,0.006394490900147565,0.0,0.0,0.0,0.01721593703885883,0.0,0.03639940973930152,0.0,0.0,0.04968027545499262,0.0,0.0,0.0,0.0
FC5,0.0,0.03092293054234063,0.0,0.046622264509990484,0.06612749762131304,0.0,0.0,0.06612749762131304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029495718363463368,0.01569933396764986,0.0,0.0,0.025689819219790674,0.028068506184586107,0.060894386298763085,0.014747859181731684,0.0,0.0,0.0,0.06660323501427212,0.06612749762131304,0.0,0.0,0.0,0.03377735490009515,0.0,0.0,0.03139866793529972,0.06470028544243578,0.06612749762131304,0.06279733587059944,0.0,0.03425309229305423,0.0,0.03472882968601332,0.0,0.0,0.048525214081826834,0.006184586108468126,0.0,0.0,0.0,0.0,0.0,0.03425309229305423,0.0,0.0,0.06612749762131304,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.010554089709762533,0.0,0.0,0.06068601583113457,0.06596306068601583,0.0,0.06596306068601583,0.06596306068601583,0.0,0.0,0.0,0.06596306068601583,0.0,0.0,0.06596306068601583,0.0,0.0,0.0,0.013192612137203167,0.0,0.0,0.0,0.0,0.0,0.036939313984168866,0.06596306068601583,0.0,0.0,0.005277044854881266,0.002638522427440633,0.013192612137203167,0.0,0.0,0.06596306068601583,0.0,0.0,0.0,0.0,0.0,0.0,0.06596306068601583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06596306068601583,0.06596306068601583,0.0,0.06596306068601583,0.06596306068601583,0.06596306068601583,0.0
C3,0.0,0.0,0.002331002331002331,0.0,0.0,0.013986013986013986,0.09848484848484848,0.0,0.09032634032634032,0.07575757575757576,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.04603729603729604,0.0,0.0,0.0,0.004662004662004662,0.0,0.0,0.0,0.0,0.0,0.011072261072261072,0.04836829836829837,0.0,0.0,0.0011655011655011655,0.0005827505827505828,0.006993006993006993,0.0,0.0,0.07867132867132867,0.0,0.0,0.0,0.0,0.0,0.0,0.04020979020979021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10023310023310024,0.09557109557109557,0.0,0.08566433566433566,0.06177156177156177,0.054778554778554776,0.0
T7,0.0,0.02631578947368421,0.0,0.04089068825910931,0.05708502024291498,0.0,0.0,0.11578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026720647773279354,0.013360323886639677,0.0,0.0,0.02186234817813765,0.025101214574898785,0.055870445344129556,0.012550607287449392,0.0,0.0,0.0,0.06275303643724696,0.07813765182186234,0.0,0.0,0.0016194331983805667,0.029959514170040485,0.0,0.0,0.02874493927125506,0.05910931174089069,0.07206477732793522,0.05748987854251012,0.0,0.030364372469635626,0.0,0.03076923076923077,0.0,0.0,0.04331983805668016,0.005263157894736842,0.0,0.0,0.0,0.0,0.0,0.03076923076923077,0.0,0.0,0.07408906882591093,0.0,0.0,0.0,0.0
TP9,0.03940217391304348,0.0,0.0018115942028985507,0.01585144927536232,0.0,0.010869565217391304,0.07110507246376811,0.0,0.13768115942028986,0.057065217391304345,0.0,0.0,0.0,0.06023550724637681,0.0,0.0,0.035778985507246376,0.025815217391304348,0.0,0.0,0.0036231884057971015,0.0,0.0,0.0,0.0,0.0,0.018115942028985508,0.04664855072463768,0.04030797101449275,0.0,0.0009057971014492754,0.0004528985507246377,0.005434782608695652,0.0,0.0,0.057065217391304345,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.005434782608695652,0.0,0.0,0.0,0.04528985507246377,0.0,0.0,0.07110507246376811,0.06884057971014493,0.0,0.06431159420289854,0.043931159420289856,0.041666666666666664,0.0
CP5,0.0,0.0,0.0026437541308658294,0.0,0.0,0.015862524785194978,0.08658294778585592,0.0,0.08129543952412426,0.08460013218770654,0.0,0.0,0.0,0.08526107072042301,0.0,0.0,0.05221414408460013,0.0,0.0,0.0,0.005287508261731659,0.0,0.0,0.0,0.0,0.0,0.01255783212161269,0.05485789821546596,0.0,0.0,0.0013218770654329147,0.0006609385327164573,0.007931262392597489,0.0,0.0,0.07997356245869135,0.0,0.0,0.0,0.0,0.0,0.0,0.04560475875743556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08658294778585592,0.08592200925313946,0.0,0.08129543952412426,0.0680766688697951,0.061467283542630535,0.0
