,Fp1,Fz,FT9,TP10,Fp2,AF7,AFz,F1
Fp1,0.3288590604026846,0.0,0.0,0.0,0.33557046979865773,0.33557046979865773,0.0,0.0
Fz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.5450236966824644,0.24170616113744076,0.0,0.0,0.0,0.2132701421800948
TP10,0.0,0.0,0.40458015267175573,0.5954198473282443,0.0,0.0,0.0,0.0
Fp2,0.3181818181818182,0.0,0.0,0.0,0.35064935064935066,0.33116883116883117,0.0,0.0
AF7,0.3223684210526316,0.0,0.0,0.0,0.34210526315789475,0.3355263157894737,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.31386861313868614,0.0,0.0,0.0,0.0,0.6861313868613139
