,Fp1,FT9,T7,TP9,Fp2,AF7,TP7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.33504624871531347,0.3329907502569373,0.0,0.0,0.0,0.3319630010277492,0.0
T7,0.0,0.3343621399176955,0.3333333333333333,0.0,0.0,0.0,0.3323045267489712,0.0
TP9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.3336766220391349,0.3336766220391349,0.0,0.0,0.0,0.33264675592173015,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
