,Fp1,Fz,FT9,TP10,Fp2,AF7,AFz,F1
Fp1,0.26153846153846155,0.0,0.0,0.0,0.23333333333333334,0.24102564102564103,0.2641025641025641,0.0
Fz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.18271119842829076,0.0,0.0,0.0,0.27111984282907664,0.2730844793713163,0.2730844793713163,0.0
AF7,0.15841584158415842,0.0,0.0,0.0,0.22937293729372937,0.30528052805280526,0.3069306930693069,0.0
AFz,0.15701219512195122,0.0,0.0,0.0,0.21189024390243902,0.28353658536585363,0.3475609756097561,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
