,Fp1,Fz,FT9,TP10,Fp2,AF7,AFz,F1
Fp1,0.9448818897637795,0.0,0.0,0.0,0.0,0.0,0.05511811023622047,0.0
Fz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.684931506849315,0.0,0.0,0.0,0.0,0.3150684931506849
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.48760330578512395,0.49586776859504134,0.01652892561983471
AFz,0.03164556962025317,0.0,0.0,0.0,0.0,0.379746835443038,0.5632911392405063,0.02531645569620253
F1,0.0,0.0,0.2720306513409962,0.0,0.0,0.0,0.007662835249042145,0.7203065134099617
