,Fp1,Fz,FT9,TP10,Fp2,AF7,AFz,F1
Fp1,0.46166666666666667,0.0,0.0,0.0,0.3016666666666667,0.145,0.09166666666666666,0.0
Fz,0.0,0.9988095238095238,0.0,0.0,0.0,0.0,0.0011904761904761906,0.0
FT9,0.0,0.0,0.6459627329192547,0.1453416149068323,0.0,0.0670807453416149,0.0,0.14161490683229813
TP10,0.0,0.0,0.20618556701030927,0.7938144329896907,0.0,0.0,0.0,0.0
Fp2,0.30453020134228187,0.0,0.0,0.0,0.3724832214765101,0.2063758389261745,0.11661073825503356,0.0
AF7,0.12670007158196134,0.0,0.03793843951324266,0.0,0.17823908375089478,0.47959914101646384,0.17609162491052255,0.0014316392269148174
AFz,0.08053691275167785,0.0,0.0,0.0,0.10365398956002983,0.18344519015659955,0.44220730797912006,0.19015659955257272
F1,0.0,0.0,0.12680756395995552,0.0,0.0,0.0,0.27919911012235815,0.5939933259176863
