,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-lh
frontalpole-lh,0.49490835030549896,0.1945010183299389,0.006109979633401222,0.0,0.014256619144602852,0.015274949083503055,0.014256619144602852,0.2606924643584521
frontalpole-rh,0.13884892086330936,0.4381294964028777,0.017985611510791366,0.18920863309352517,0.02302158273381295,0.015107913669064749,0.033093525179856115,0.1446043165467626
fusiform-lh,0.005242463958060288,0.0163826998689384,0.4783748361730013,0.0,0.4167758846657929,0.05045871559633028,0.0,0.0327653997378768
medialorbitofrontal-rh,0.0,0.3126463700234192,0.0,0.6416861826697893,0.0,0.0,0.04566744730679157,0.0
parahippocampal-lh,0.009937888198757764,0.01987577639751553,0.4018633540372671,0.0,0.4614906832298137,0.07453416149068323,0.0,0.03229813664596273
parahippocampal-rh,0.013527575442247659,0.019771071800208116,0.09261186264308012,0.0,0.14151925078043703,0.663891779396462,0.046826222684703434,0.021852237252861603
pericalcarine-rh,0.024539877300613498,0.07975460122699386,0.0,0.06595092024539877,0.0,0.06288343558282208,0.6779141104294478,0.08895705521472393
rostralanteriorcingulate-lh,0.21943048576214405,0.17001675041876047,0.04355108877721943,0.0,0.04522613065326633,0.019262981574539362,0.04355108877721943,0.45896147403685095
