,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh
frontalpole-lh,0.34478527607361964,0.2165644171779141,0.0,0.0,0.18895705521472392,0.22699386503067484,0.0,0.022699386503067485
frontalpole-rh,0.2423841059602649,0.29072847682119207,0.0,0.0,0.18543046357615894,0.2814569536423841,0.0,0.0
insula-lh,0.0,0.0,0.9802197802197802,0.0,0.0,0.0,0.01978021978021978,0.0
insula-rh,0.0,0.0,0.0,0.8152777777777778,0.015277777777777777,0.0,0.14166666666666666,0.027777777777777776
medialorbitofrontal-lh,0.23399558498896247,0.2016188373804268,0.0,0.009565857247976454,0.3443708609271523,0.21044885945548197,0.0,0.0
medialorbitofrontal-rh,0.2516382699868938,0.272608125819135,0.0,0.0,0.1913499344692005,0.28440366972477066,0.0,0.0
parahippocampal-rh,0.0,0.0,0.008454106280193236,0.12318840579710146,0.0,0.0,0.7693236714975845,0.09903381642512077
rostralanteriorcingulate-lh,0.0584045584045584,0.0,0.0,0.03418803418803419,0.0,0.0,0.1282051282051282,0.7792022792022792
