,bankssts-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.857487922705314,0.0,0.07729468599033816,0.0,0.06521739130434782,0.0,0.0,0.0
frontalpole-lh,0.0,0.5084388185654009,0.19198312236286919,0.07278481012658228,0.026371308016877638,0.16666666666666666,0.03375527426160337,0.0
frontalpole-rh,0.02526487367563162,0.14832925835370822,0.39771801140994295,0.022004889975550123,0.045639771801140996,0.20293398533007334,0.15810920945395274,0.0
isthmuscingulate-rh,0.0,0.07906458797327394,0.03229398663697105,0.77728285077951,0.0,0.07015590200445435,0.0,0.04120267260579064
parahippocampal-rh,0.046849757673667204,0.04038772213247173,0.09369951534733441,0.0,0.7592891760904685,0.024232633279483037,0.0,0.035541195476575124
rostralanteriorcingulate-lh,0.0,0.11281337047353761,0.17618384401114207,0.04526462395543175,0.010445682451253482,0.4171309192200557,0.2381615598885794,0.0
rostralanteriorcingulate-rh,0.0,0.025974025974025976,0.16363636363636364,0.0,0.0,0.28744588744588745,0.5229437229437229,0.0
temporalpole-rh,0.0,0.0,0.0,0.0529500756429652,0.037821482602118005,0.0,0.0,0.9092284417549168
