,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-rh,lateraloccipital-rh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorfrontal-rh
caudalanteriorcingulate-lh,0.15965551507121564,0.15998675057966213,0.1579993375289831,0.05134150380920835,0.15667439549519707,0.15435574693607154,0.15998675057966213,0.0
caudalanteriorcingulate-rh,0.15942513368983957,0.15975935828877005,0.15808823529411764,0.051470588235294115,0.15641711229946523,0.15474598930481284,0.16009358288770054,0.0
caudalmiddlefrontal-rh,0.15902243053230666,0.1593572145965852,0.15969199866086375,0.050552393706059594,0.15701372614663542,0.1553398058252427,0.15902243053230666,0.0
lateraloccipital-rh,0.10814606741573034,0.1074438202247191,0.10603932584269662,0.35463483146067415,0.10603932584269662,0.09901685393258428,0.10814606741573034,0.010533707865168539
paracentral-rh,0.15984015984015984,0.15950715950715952,0.1605061605061605,0.050616050616050616,0.1585081585081585,0.15318015318015318,0.15784215784215785,0.0
rostralanteriorcingulate-lh,0.15800488315312172,0.15835367980467388,0.1569584931984653,0.049877921171956746,0.1548657132891524,0.16184164632019532,0.16009766306243461,0.0
rostralanteriorcingulate-rh,0.15826851538721678,0.158606695975651,0.15759215421034833,0.0524179912073047,0.15522489009130877,0.15623943185661143,0.161650321271559,0.0
superiorfrontal-rh,0.0,0.0,0.0,0.04087193460490463,0.0,0.0,0.0,0.9591280653950953
