,frontalpole-lh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.49878147847278637,0.1413484971567831,0.0,0.07473598700243704,0.06986190089358245,0.07392363931762795,0.08529650690495533,0.056051990251827784
frontalpole-rh,0.1022196261682243,0.26343457943925236,0.0,0.09754672897196262,0.1658878504672897,0.15537383177570094,0.14953271028037382,0.06600467289719626
insula-lh,0.0,0.0,0.9817880794701986,0.0,0.0,0.018211920529801324,0.0,0.0
medialorbitofrontal-lh,0.06275579809004093,0.126193724420191,0.0,0.27489768076398363,0.1534788540245566,0.15006821282401092,0.11527967257844475,0.11732605729877217
medialorbitofrontal-rh,0.058749210360075806,0.1863550221099179,0.0,0.12950094756790903,0.21983575489576754,0.15792798483891346,0.16803537586860393,0.07959570435881239
rostralanteriorcingulate-lh,0.0499412455934195,0.1492361927144536,0.00881316098707403,0.11985898942420682,0.1445358401880141,0.27673325499412454,0.15687426556991774,0.09400705052878966
rostralanteriorcingulate-rh,0.07036797934151065,0.15816655907036797,0.0,0.0961910910264687,0.16655907036797934,0.1672046481601033,0.27178825048418337,0.0697224015493867
temporalpole-rh,0.05594956658786446,0.09219858156028368,0.0,0.13790386130811663,0.10480693459416864,0.136327817178881,0.09771473601260836,0.3750985027580772
