,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-rh
frontalpole-lh,0.304735758407687,0.1269732326698696,0.0,0.15648592999313657,0.1262868908716541,0.13315030885380919,0.0,0.1523678792038435
frontalpole-rh,0.14909090909090908,0.24509090909090908,0.0,0.13090909090909092,0.16363636363636364,0.23854545454545453,0.0,0.07272727272727272
insula-lh,0.0,0.0,0.9452054794520548,0.0,0.0273972602739726,0.0,0.0273972602739726,0.0
lateralorbitofrontal-rh,0.16725228390723823,0.11524947294448348,0.0,0.28952916373858045,0.12016865776528461,0.12438510189739986,0.060435699226985246,0.12297962052002812
medialorbitofrontal-lh,0.147735708982925,0.15664439495174462,0.008908685968819599,0.133630289532294,0.2873051224944321,0.16555308092056423,0.0,0.10022271714922049
medialorbitofrontal-rh,0.15231316725978647,0.22348754448398578,0.0,0.13736654804270462,0.1686832740213523,0.23629893238434163,0.0,0.08185053380782918
parahippocampal-rh,0.0,0.0,0.01948051948051948,0.1461038961038961,0.0,0.0,0.8344155844155844,0.0
parsorbitalis-rh,0.2,0.082,0.0,0.159,0.12,0.097,0.0,0.342
