,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,parsorbitalis-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.4666666666666667,0.016666666666666666,0.25,0.0,0.0,0.26666666666666666
frontalpole-rh,0.0,0.0,0.0,0.6153846153846154,0.3076923076923077,0.0,0.07692307692307693,0.0
parsorbitalis-lh,0.0,0.0,0.20408163265306123,0.12244897959183673,0.46938775510204084,0.0,0.10204081632653061,0.10204081632653061
pericalcarine-rh,0.0,0.0,0.1111111111111111,0.0,0.0,0.4444444444444444,0.1111111111111111,0.3333333333333333
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.037037037037037035,0.1111111111111111,0.1111111111111111,0.7407407407407407,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.4,0.0,0.2,0.022222222222222223,0.0,0.37777777777777777
