,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,parsorbitalis-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.47580645161290325,0.07258064516129033,0.03225806451612903,0.1532258064516129,0.0,0.0967741935483871,0.06451612903225806,0.10483870967741936
caudalanteriorcingulate-rh,0.18055555555555555,0.6527777777777778,0.0,0.041666666666666664,0.0,0.0,0.0,0.125
frontalpole-lh,0.02666666666666667,0.0,0.41333333333333333,0.06666666666666667,0.2,0.02666666666666667,0.0,0.26666666666666666
frontalpole-rh,0.16806722689075632,0.008403361344537815,0.025210084033613446,0.3865546218487395,0.05042016806722689,0.01680672268907563,0.09243697478991597,0.25210084033613445
parsorbitalis-lh,0.0,0.0,0.15384615384615385,0.09230769230769231,0.5846153846153846,0.0,0.07692307692307693,0.09230769230769231
pericalcarine-rh,0.2222222222222222,0.0,0.07936507936507936,0.06349206349206349,0.0,0.49206349206349204,0.015873015873015872,0.12698412698412698
rostralanteriorcingulate-lh,0.14492753623188406,0.0,0.0,0.18840579710144928,0.043478260869565216,0.043478260869565216,0.43478260869565216,0.14492753623188406
rostralanteriorcingulate-rh,0.07792207792207792,0.032467532467532464,0.14285714285714285,0.21428571428571427,0.07792207792207792,0.025974025974025976,0.06493506493506493,0.36363636363636365
