,caudalmiddlefrontal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parsopercularis-lh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-lh
caudalmiddlefrontal-lh,0.8666666666666667,0.0,0.08888888888888889,0.022222222222222223,0.022222222222222223,0.0,0.0,0.0
frontalpole-lh,0.019801980198019802,0.3564356435643564,0.2376237623762376,0.297029702970297,0.0891089108910891,0.0,0.0,0.0
frontalpole-rh,0.0970873786407767,0.1553398058252427,0.47572815533980584,0.1650485436893204,0.06796116504854369,0.0,0.038834951456310676,0.0
medialorbitofrontal-lh,0.050505050505050504,0.30303030303030304,0.20202020202020202,0.36363636363636365,0.08080808080808081,0.0,0.0,0.0
parsopercularis-lh,0.07352941176470588,0.1323529411764706,0.1323529411764706,0.14705882352941177,0.5147058823529411,0.0,0.0,0.0
pericalcarine-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.06521739130434782,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.0,0.8260869565217391,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
